subject_slug,topic_id,topic_name,qa_file,question_count,difficulty_mix,batch_id,depends_on_batches,status,review_state,owner,notes
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-06-charge-from-capacitance.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.6-06
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-07-capacitor-discharge-lamp.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.6-07
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-08-increase-time-delay.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.6-08
igcse-physics-0625,5.6,,qa-question-level/Q-5.6-09-rectifier-smoothing-comparison.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.6-09
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-01-heater-power.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.7-01
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-02-lamp-energy-kwh.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.7-02
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-03-monthly-electricity-bill.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.7-03
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-04-heater-vs-lamp-cost.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.7-04
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-05-current-from-power-resistance.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.7-05
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-06-kwh-to-joules.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.7-06
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-07-led-monthly-saving.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.7-07
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-08-kettle-energy-units.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.7-08
igcse-physics-0625,5.7,"| 5.9 | Electromagnetic induction, a.c. generator, transformers",qa-question-level/Q-5.7-09-power-rating-misconception.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.7-09
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-01-live-wire-colour-function.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.8-01
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-02-earth-wire-colour-function.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.8-02
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-03-fuse-protection.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.8-03
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-04-fuse-rating-calc.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.8-04
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-05-live-switch-fuse.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.8-05
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-06-double-insulation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.8-06
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-07-earth-fuse-fault.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.8-07
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-08-oversized-fuse-danger.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.8-08
igcse-physics-0625,5.8,,qa-question-level/Q-5.8-09-fuse-circuit-breaker-comparison.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.8-09
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-01-induction-definition.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.9-01
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-02-increase-induced-emf.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-5.9-02
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-03-magnet-into-coil.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.9-03
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-04-reverse-current-coil.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.9-04
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-05-ac-generator.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.9-05
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-06-transformer-step-up-calc.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-5.9-06
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-07-transformer-ac-not-dc.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.9-07
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-08-high-voltage-transmission.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.9-08
igcse-physics-0625,5.9,,qa-question-level/Q-5.9-09-transformer-efficiency-current.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-5.9-09
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-01-nuclide-protons-neutrons.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.1-01
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-02-carbon-14-particles.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.1-02
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-03-isotope-definition.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.1-03
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-04-magnesium-ion-electrons.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.1-04
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-05-isotope-chemical-properties.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.1-05
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-06-subatomic-particle-charges.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.1-06
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-07-nuclide-notation-writing.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.1-07
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-08-neutral-atom-condition.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.1-08
igcse-physics-0625,6.1,"| 6.5 | Safety, background radiation, uses of radioisotopes",qa-question-level/Q-6.1-09-isotopes-same-element.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.1-09
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-01-alpha-beta-gamma-properties.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.2-01
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-02-radiation-identification.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.2-02
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-03-alpha-decay-equation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.2-03
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-04-beta-decay-equation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.2-04
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-05-electric-field-deflection.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.2-05
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-06-penetrating-power-comparison.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.2-06
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-07-ionisation-power.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.2-07
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-08-magnetic-field-deflection.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.2-08
igcse-physics-0625,6.2,| 6.4 | Nuclear fission and fusion,qa-question-level/Q-6.2-09-nuclear-equation-completion.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.2-09
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-01-fraction-remaining.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.3-01
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-02-half-life-from-activity.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.3-02
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-03-background-correction.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.3-03
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-04-decay-curve-half-life.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.3-04
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-05-background-sources.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.3-05
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-06-counts-to-mass.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.3-06
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-07-percentage-decayed.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.3-07
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-08-age-determination.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.3-08
igcse-physics-0625,6.3,,qa-question-level/Q-6.3-09-graph-interpretation.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.3-09
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-01-nuclear-fission-definition.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.4-01
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-02-chain-reaction.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.4-02
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-03-control-rods.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.4-03
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-04-nuclear-fusion-definition.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.4-04
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-05-fusion-challenges.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.4-05
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-06-moderator-role.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.4-06
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-07-fission-vs-fusion.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.4-07
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-08-energy-calculation.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.4-08
igcse-physics-0625,6.4,,qa-question-level/Q-6.4-09-critical-mass.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.4-09
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-01-safety-precautions.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.5-01
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-02-leak-detection-tracer.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.5-02
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-03-medical-half-life.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.5-03
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-04-sterilisation-gamma.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-6.5-04
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-05-thickness-monitoring.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.5-05
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-06-carbon-dating.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.5-06
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-07-smoke-detector.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-6.5-07
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-08-long-term-storage.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.5-08
igcse-physics-0625,6.5,,qa-question-level/Q-6.5-09-food-irradiation.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-6.5-09
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-01-planets-order.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.1-01
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-02-gravitational-orbit.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.1-02
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-03-planet-vs-moon.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.1-03
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-04-comet-features.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.1-04
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-05-milky-way-location.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.1-05
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-06-orbital-speed.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.1-06
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-07-artificial-satellite.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.1-07
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-08-dwarf-planet.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.1-08
igcse-physics-0625,7.1,"Earth and Solar System, orbits",qa-question-level/Q-7.1-09-asteroid-vs-comet.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.1-09
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-01-sun-life-cycle.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.2-01
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-02-main-sequence-equilibrium.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.2-02
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-03-stellar-mass-endpoint.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.2-03
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-04-light-year-calculation.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.2-04
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-05-red-giant-colour.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.2-05
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-06-nebula-definition.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.2-06
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-07-supernova-process.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.2-07
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-08-absolute-brightness.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.2-08
igcse-physics-0625,7.2,"Stars: life cycle, Sun as a main-sequence star",qa-question-level/Q-7.2-09-hertzsprung-russell.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.2-09
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-01-galaxy-definition.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.3-01
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-02-redshift-explanation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.3-02
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-03-big-bang-evidence.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.3-03
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-04-cmb-description.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.3-04
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-05-hubbles-law-comparison.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.3-05
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-06-steady-state-vs-big-bang.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.3-06
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-07-future-of-universe.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.3-07
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-08-dark-matter-evidence.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.3-08
igcse-physics-0625,7.3,"Galaxies, universe expansion, Big Bang evidence",qa-question-level/Q-7.3-09-age-of-universe.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.3-09
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-01-weight-calculation.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.4-01
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-02-mass-from-weight.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.4-02
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-03-gravity-formula.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.4-03
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-04-weightlessness-explanation.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.4-04
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-05-jupiter-gravity.md,1,Foundation,0625,,imported,passed,worker_course,Q-ID Q-7.4-05
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-06-gravity-with-depth.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.4-06
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-07-orbital-velocity.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.4-07
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-08-g-on-other-planets.md,1,Standard,0625,,imported,passed,worker_course,Q-ID Q-7.4-08
igcse-physics-0625,7.4,"Gravitational field strength, weight on other planets",qa-question-level/Q-7.4-09-gravitational-potential.md,1,Challenge,0625,,imported,passed,worker_course,Q-ID Q-7.4-09
